Date,Time,Location,Humidity,MaxTemp,Rainfall
24/09/2021,2:00:00,LUSAKA CITY AIRPOR,48,27,0
25/09/2021,3:00:00,LUSAKA CITY AIRPOR,32,31,0
26/09/2021,4:00:00,LUSAKA CITY AIRPOR,30,30,0
27/09/2021,5:00:00,LUSAKA CITY AIRPOR,33,30.7,0
28/09/2021,6:00:00,LUSAKA CITY AIRPOR,32,31,0
29/09/2021,7:00:00,LUSAKA CITY AIRPOR,27,32.8,0
30/09/2021,8:00:00,LUSAKA CITY AIRPOR,32,33.8,0
01/10/2021,9:00:00,LUSAKA CITY AIRPOR,,33,0
02/10/2021,10:00:00,LUSAKA CITY AIRPOR,,32,0
03/10/2021,11:00:00,LUSAKA CITY AIRPOR,,32,0
04/10/2021,12:00:00,LUSAKA CITY AIRPOR,,32,0.3
05/10/2021,13:00:00,LUSAKA CITY AIRPOR,,29,0
06/10/2021,14:00:00,LUSAKA CITY AIRPOR,,30,0
07/10/2021,15:00:00,LUSAKA CITY AIRPOR,,34,0
08/10/2021,16:00:00,LUSAKA CITY AIRPOR,,33,0
09/10/2021,17:00:00,LUSAKA CITY AIRPOR,,30.2,0
10/10/2021,18:00:00,LUSAKA CITY AIRPOR,,34,0
11/10/2021,19:00:00,LUSAKA CITY AIRPOR,,36,0
12/10/2021,20:00:00,LUSAKA CITY AIRPOR,,27,0
13/10/2021,21:00:00,LUSAKA CITY AIRPOR,,29,0
14/10/2021,22:00:00,LUSAKA CITY AIRPOR,,30,0
15/10/2021,23:00:00,LUSAKA CITY AIRPOR,,31.6,0
16/10/2021,0:00:00,LUSAKA CITY AIRPOR,,33,0
17/10/2021,1:00:00,LUSAKA CITY AIRPOR,,34.5,0
18/10/2021,2:00:00,LUSAKA CITY AIRPOR,,34.9,0.1
19/10/2021,3:00:00,LUSAKA CITY AIRPOR,,34,0
20/10/2021,4:00:00,LUSAKA CITY AIRPOR,,,0
21/10/2021,5:00:00,LUSAKA CITY AIRPOR,,27,0
22/10/2021,6:00:00,LUSAKA CITY AIRPOR,,28.2,0
23/10/2021,7:00:00,LUSAKA CITY AIRPOR,,32.8,0
24/10/2021,8:00:00,LUSAKA CITY AIRPOR,,34.8,0
25/10/2021,9:00:00,LUSAKA CITY AIRPOR,,34.8,0
26/10/2021,10:00:00,LUSAKA CITY AIRPOR,,35.7,0
27/10/2021,11:00:00,LUSAKA CITY AIRPOR,,33.2,0
28/10/2021,12:00:00,LUSAKA CITY AIRPOR,,32,0
29/10/2021,13:00:00,LUSAKA CITY AIRPOR,,31,0
30/10/2021,14:00:00,LUSAKA CITY AIRPOR,,32,0
31/10/2021,15:00:00,LUSAKA CITY AIRPOR,,31.9,0
01/11/2021,16:00:00,LUSAKA CITY AIRPOR,42,34.2,0.3
02/11/2021,17:00:00,LUSAKA CITY AIRPOR,60,32,15.1
03/11/2021,18:00:00,LUSAKA CITY AIRPOR,39,31,17.8
04/11/2021,19:00:00,LUSAKA CITY AIRPOR,39,32.2,0
05/11/2021,20:00:00,LUSAKA CITY AIRPOR,32,33.4,0
06/11/2021,21:00:00,LUSAKA CITY AIRPOR,35,33.9,0
07/11/2021,22:00:00,LUSAKA CITY AIRPOR,33,34.9,0
08/11/2021,23:00:00,LUSAKA CITY AIRPOR,32,35,0
09/11/2021,0:00:00,LUSAKA CITY AIRPOR,39,36,0
10/11/2021,1:00:00,LUSAKA CITY AIRPOR,59,35,0
11/11/2021,2:00:00,LUSAKA CITY AIRPOR,47,34.6,0
12/11/2021,3:00:00,LUSAKA CITY AIRPOR,81,29,4
13/11/2021,4:00:00,LUSAKA CITY AIRPOR,57,,0
14/11/2021,5:00:00,LUSAKA CITY AIRPOR,45,31.7,3.2
15/11/2021,6:00:00,LUSAKA CITY AIRPOR,40,32,0
16/11/2021,7:00:00,LUSAKA CITY AIRPOR,38,32,0
17/11/2021,8:00:00,LUSAKA CITY AIRPOR,40,33.2,0
18/11/2021,9:00:00,LUSAKA CITY AIRPOR,53,34,0
19/11/2021,10:00:00,LUSAKA CITY AIRPOR,84,31.8,23.3
20/11/2021,11:00:00,LUSAKA CITY AIRPOR,55,25.4,1.1
21/11/2021,12:00:00,LUSAKA CITY AIRPOR,68,29.2,0
22/11/2021,13:00:00,LUSAKA CITY AIRPOR,62,27.1,0
23/11/2021,14:00:00,LUSAKA CITY AIRPOR,65,30.5,1.5
24/11/2021,15:00:00,LUSAKA CITY AIRPOR,70,30.5,1.5
25/11/2021,16:00:00,LUSAKA CITY AIRPOR,86,27.9,5
26/11/2021,17:00:00,LUSAKA CITY AIRPOR,83,23.7,0
27/11/2021,18:00:00,LUSAKA CITY AIRPOR,58,25,0
28/11/2021,19:00:00,LUSAKA CITY AIRPOR,43,30,0
29/11/2021,20:00:00,LUSAKA CITY AIRPOR,30,31.1,0
30/11/2021,21:00:00,LUSAKA CITY AIRPOR,,33.1,0
01/12/2021,22:00:00,LUSAKA CITY AIRPOR,33,33.3,0
02/12/2021,23:00:00,LUSAKA CITY AIRPOR,39,33.7,0
03/12/2021,0:00:00,LUSAKA CITY AIRPOR,43,33.6,0
04/12/2021,1:00:00,LUSAKA CITY AIRPOR,34,34,0
05/12/2021,2:00:00,LUSAKA CITY AIRPOR,35,36,0
06/12/2021,3:00:00,LUSAKA CITY AIRPOR,40,34.5,0
07/12/2021,4:00:00,LUSAKA CITY AIRPOR,39,35.2,0
08/12/2021,5:00:00,LUSAKA CITY AIRPOR,33,33.6,0
09/12/2021,6:00:00,LUSAKA CITY AIRPOR,35,33.3,0
10/12/2021,7:00:00,LUSAKA CITY AIRPOR,36,33.6,0
11/12/2021,8:00:00,LUSAKA CITY AIRPOR,31,34.9,0
12/12/2021,9:00:00,LUSAKA CITY AIRPOR,29,34.9,0
13/12/2021,10:00:00,LUSAKA CITY AIRPOR,32,35.1,0
14/12/2021,11:00:00,LUSAKA CITY AIRPOR,42,32.5,0
15/12/2021,12:00:00,LUSAKA CITY AIRPOR,62,29.5,0
16/12/2021,13:00:00,LUSAKA CITY AIRPOR,48,32,8.8
17/12/2021,14:00:00,LUSAKA CITY AIRPOR,76,27,2.4
18/12/2021,15:00:00,LUSAKA CITY AIRPOR,62,26.4,0
19/12/2021,16:00:00,LUSAKA CITY AIRPOR,71,25.8,4.8
20/12/2021,17:00:00,LUSAKA CITY AIRPOR,90,27.3,0
21/12/2021,18:00:00,LUSAKA CITY AIRPOR,72,27,44
22/12/2021,19:00:00,LUSAKA CITY AIRPOR,80,27.1,0.1
23/12/2021,20:00:00,LUSAKA CITY AIRPOR,65,28.1,0.1
24/12/2021,21:00:00,LUSAKA CITY AIRPOR,70,28,0
25/12/2021,22:00:00,LUSAKA CITY AIRPOR,59,28,0
26/12/2021,23:00:00,LUSAKA CITY AIRPOR,64,28.3,0
27/12/2021,0:00:00,LUSAKA CITY AIRPOR,56,30.9,0
28/12/2021,1:00:00,LUSAKA CITY AIRPOR,40,32.1,0
29/12/2021,2:00:00,LUSAKA CITY AIRPOR,42,33.5,0
30/12/2021,3:00:00,LUSAKA CITY AIRPOR,55,30.7,0
31/12/2021,4:00:00,LUSAKA CITY AIRPOR,61,29,4
01/02/2022,5:00:00,LUSAKA CITY AIRPOR,69,26.9,0
02/02/2022,6:00:00,LUSAKA CITY AIRPOR,72,28.1,0
03/02/2022,7:00:00,LUSAKA CITY AIRPOR,71,28,0
04/02/2022,8:00:00,LUSAKA CITY AIRPOR,83,25,0
05/02/2022,9:00:00,LUSAKA CITY AIRPOR,72,27.8,1.1
06/02/2022,10:00:00,LUSAKA CITY AIRPOR,77,25,4.8
07/02/2022,11:00:00,LUSAKA CITY AIRPOR,66,26.4,1.8
08/02/2022,12:00:00,LUSAKA CITY AIRPOR,68,26.8,4
09/02/2022,13:00:00,LUSAKA CITY AIRPOR,71,27,0
10/02/2022,14:00:00,LUSAKA CITY AIRPOR,67,26.9,0
11/02/2022,15:00:00,LUSAKA CITY AIRPOR,67,27.8,0
12/02/2022,16:00:00,LUSAKA CITY AIRPOR,60,28.5,0
13/02/2022,17:00:00,LUSAKA CITY AIRPOR,60,28,0
14/02/2022,18:00:00,LUSAKA CITY AIRPOR,61,28.9,0
15/02/2022,19:00:00,LUSAKA CITY AIRPOR,71,26.5,6.7
16/02/2022,20:00:00,LUSAKA CITY AIRPOR,69,26,0
17/02/2022,21:00:00,LUSAKA CITY AIRPOR,72,25,0
18/02/2022,22:00:00,LUSAKA CITY AIRPOR,76,25.9,17
19/02/2022,23:00:00,LUSAKA CITY AIRPOR,70,26.1,33.2
20/02/2022,0:00:00,LUSAKA CITY AIRPOR,74,26.6,1.7
21/02/2022,1:00:00,LUSAKA CITY AIRPOR,73,27,6
22/02/2022,2:00:00,LUSAKA CITY AIRPOR,73,28.5,5.3
23/02/2022,3:00:00,LUSAKA CITY AIRPOR,74,26.2,0
24/02/2022,4:00:00,LUSAKA CITY AIRPOR,77,26.5,0
25/02/2022,5:00:00,LUSAKA CITY AIRPOR,69,28,0
26/02/2022,6:00:00,LUSAKA CITY AIRPOR,71,27,0
27/02/2022,7:00:00,LUSAKA CITY AIRPOR,77,26.2,0
28/02/2022,8:00:00,LUSAKA CITY AIRPOR,74,27,0
01/03/2022,9:00:00,LUSAKA CITY AIRPOR,65,29,0
02/03/2022,10:00:00,LUSAKA CITY AIRPOR,62,28.5,0
03/03/2022,11:00:00,LUSAKA CITY AIRPOR,58,28.9,0
04/03/2022,12:00:00,LUSAKA CITY AIRPOR,63,29.4,0
05/03/2022,13:00:00,LUSAKA CITY AIRPOR,64,28.1,0
06/03/2022,14:00:00,LUSAKA CITY AIRPOR,63,27,0
07/03/2022,15:00:00,LUSAKA CITY AIRPOR,66,27.9,0
08/03/2022,16:00:00,LUSAKA CITY AIRPOR,65,28.5,6.5
09/03/2022,17:00:00,LUSAKA CITY AIRPOR,64,28.9,0
10/03/2022,18:00:00,LUSAKA CITY AIRPOR,66,27.8,0
11/03/2022,19:00:00,LUSAKA CITY AIRPOR,56,27.8,0
12/03/2022,20:00:00,LUSAKA CITY AIRPOR,65,27.8,0
13/03/2022,21:00:00,LUSAKA CITY AIRPOR,64,27,0
14/03/2022,22:00:00,LUSAKA CITY AIRPOR,67,28.5,5.5
15/03/2022,23:00:00,LUSAKA CITY AIRPOR,63,,1.1
16/03/2022,0:00:00,LUSAKA CITY AIRPOR,79,26.8,4.5
17/03/2022,1:00:00,LUSAKA CITY AIRPOR,83,25,6
18/03/2022,2:00:00,LUSAKA CITY AIRPOR,94,25,0
19/03/2022,3:00:00,LUSAKA CITY AIRPOR,80,23,0
20/03/2022,4:00:00,LUSAKA CITY AIRPOR,77,,0
21/03/2022,5:00:00,LUSAKA CITY AIRPOR,73,22.5,0
22/03/2022,6:00:00,LUSAKA CITY AIRPOR,68,24.4,0
23/03/2022,7:00:00,LUSAKA CITY AIRPOR,69,25,0
24/03/2022,8:00:00,LUSAKA CITY AIRPOR,69,28,1
25/03/2022,9:00:00,LUSAKA CITY AIRPOR,71,28,0
26/03/2022,10:00:00,LUSAKA CITY AIRPOR,63,28.9,0
27/03/2022,11:00:00,LUSAKA CITY AIRPOR,79,24.8,36.2
28/03/2022,12:00:00,LUSAKA CITY AIRPOR,82,25.3,0
29/03/2022,13:00:00,LUSAKA CITY AIRPOR,82,22,3
30/03/2022,14:00:00,LUSAKA CITY AIRPOR,72,24.5,0
31/03/2022,15:00:00,LUSAKA CITY AIRPOR,68,26,0
01/04/2022,16:00:00,LUSAKA CITY AIRPOR,69,27,0
02/04/2022,17:00:00,LUSAKA CITY AIRPOR,65,27.2,0
03/04/2022,18:00:00,LUSAKA CITY AIRPOR,66,28,3.1
04/04/2022,19:00:00,LUSAKA CITY AIRPOR,65,28,0
05/04/2022,20:00:00,LUSAKA CITY AIRPOR,70,27.3,0
06/04/2022,21:00:00,LUSAKA CITY AIRPOR,69,29,0
07/04/2022,22:00:00,LUSAKA CITY AIRPOR,73,28.5,0
08/04/2022,23:00:00,LUSAKA CITY AIRPOR,72,25.3,0
09/04/2022,0:00:00,LUSAKA CITY AIRPOR,72,26.8,0
10/04/2022,1:00:00,LUSAKA CITY AIRPOR,72,23.2,0
11/04/2022,2:00:00,LUSAKA CITY AIRPOR,69,24,0
12/04/2022,3:00:00,LUSAKA CITY AIRPOR,66,26.5,0
13/04/2022,4:00:00,LUSAKA CITY AIRPOR,61,27.9,0
14/04/2022,5:00:00,LUSAKA CITY AIRPOR,66,29.5,0
15/04/2022,6:00:00,LUSAKA CITY AIRPOR,62,28.6,0
16/04/2022,7:00:00,LUSAKA CITY AIRPOR,65,27,0
17/04/2022,8:00:00,LUSAKA CITY AIRPOR,68,26.3,0
18/04/2022,9:00:00,LUSAKA CITY AIRPOR,61,27.1,0
19/04/2022,10:00:00,LUSAKA CITY AIRPOR,67,27,17.6
20/04/2022,11:00:00,LUSAKA CITY AIRPOR,72,23.1,0
21/04/2022,12:00:00,LUSAKA CITY AIRPOR,90,23.2,3.7
22/04/2022,13:00:00,LUSAKA CITY AIRPOR,72,23.4,0
23/04/2022,14:00:00,LUSAKA CITY AIRPOR,68,26,0
24/04/2022,15:00:00,LUSAKA CITY AIRPOR,69,26.7,0
25/04/2022,16:00:00,LUSAKA CITY AIRPOR,62,27.1,0
26/04/2022,17:00:00,LUSAKA CITY AIRPOR,67,26.2,0
27/04/2022,18:00:00,LUSAKA CITY AIRPOR,71,25.3,0
28/04/2022,19:00:00,LUSAKA CITY AIRPOR,69,20.8,0
29/04/2022,20:00:00,LUSAKA CITY AIRPOR,67,23,0
30/04/2022,21:00:00,LUSAKA CITY AIRPOR,45,26,0
01/05/2022,22:00:00,LUSAKA CITY AIRPOR,48,26,0
02/05/2022,23:00:00,LUSAKA CITY AIRPOR,60,22.7,0
03/05/2022,0:00:00,LUSAKA CITY AIRPOR,67,22,0
04/05/2022,1:00:00,LUSAKA CITY AIRPOR,67,23.1,0
05/05/2022,2:00:00,LUSAKA CITY AIRPOR,61,25,0
06/05/2022,3:00:00,LUSAKA CITY AIRPOR,54,25.9,0
07/05/2022,4:00:00,LUSAKA CITY AIRPOR,50,27.5,0
08/05/2022,5:00:00,LUSAKA CITY AIRPOR,47,28,0
09/05/2022,6:00:00,LUSAKA CITY AIRPOR,44,28.1,0
10/05/2022,7:00:00,LUSAKA CITY AIRPOR,48,27.9,0
11/05/2022,8:00:00,LUSAKA CITY AIRPOR,52,27.5,0
12/05/2022,9:00:00,LUSAKA CITY AIRPOR,51,27,0
13/05/2022,10:00:00,LUSAKA CITY AIRPOR,55,26,0
14/05/2022,11:00:00,LUSAKA CITY AIRPOR,50,26,0
15/05/2022,12:00:00,LUSAKA CITY AIRPOR,46,25,0
16/05/2022,13:00:00,LUSAKA CITY AIRPOR,49,22.6,0
17/05/2022,14:00:00,LUSAKA CITY AIRPOR,55,23,0
18/05/2022,15:00:00,LUSAKA CITY AIRPOR,59,22.1,0
19/05/2022,16:00:00,LUSAKA CITY AIRPOR,53,25.9,0
20/05/2022,17:00:00,LUSAKA CITY AIRPOR,54,27.3,0
21/05/2022,18:00:00,LUSAKA CITY AIRPOR,55,27,0
22/05/2022,19:00:00,LUSAKA CITY AIRPOR,36,24.8,0
23/05/2022,20:00:00,LUSAKA CITY AIRPOR,37,24,0
24/05/2022,21:00:00,LUSAKA CITY AIRPOR,34,24.5,0
25/05/2022,22:00:00,LUSAKA CITY AIRPOR,37,27.5,0
26/05/2022,23:00:00,LUSAKA CITY AIRPOR,45,27.5,0
27/05/2022,0:00:00,LUSAKA CITY AIRPOR,46,25.5,0
28/05/2022,1:00:00,LUSAKA CITY AIRPOR,53,23.2,0
29/05/2022,2:00:00,LUSAKA CITY AIRPOR,51,24,0
30/05/2022,3:00:00,LUSAKA CITY AIRPOR,48,24,0
31/05/2022,4:00:00,LUSAKA CITY AIRPOR,48,24.1,0
01/06/2022,5:00:00,LUSAKA CITY AIRPOR,55,21.7,0
02/06/2022,6:00:00,LUSAKA CITY AIRPOR,57,21,0
03/06/2022,7:00:00,LUSAKA CITY AIRPOR,67,18.9,0
04/06/2022,8:00:00,LUSAKA CITY AIRPOR,63,21,0
05/06/2022,9:00:00,LUSAKA CITY AIRPOR,54,22,0
06/06/2022,10:00:00,LUSAKA CITY AIRPOR,62,21.5,0
07/06/2022,11:00:00,LUSAKA CITY AIRPOR,54,21.3,0
08/06/2022,12:00:00,LUSAKA CITY AIRPOR,69,20.1,0
09/06/2022,13:00:00,LUSAKA CITY AIRPOR,74,17,0
10/06/2022,14:00:00,LUSAKA CITY AIRPOR,74,19,0
11/06/2022,15:00:00,LUSAKA CITY AIRPOR,62,21.9,0
12/06/2022,16:00:00,LUSAKA CITY AIRPOR,56,21.5,0
13/06/2022,17:00:00,LUSAKA CITY AIRPOR,47,22.5,0
14/06/2022,18:00:00,LUSAKA CITY AIRPOR,49,23.9,0
15/06/2022,19:00:00,LUSAKA CITY AIRPOR,47,26,0
16/06/2022,20:00:00,LUSAKA CITY AIRPOR,38,27,0
17/06/2022,21:00:00,LUSAKA CITY AIRPOR,55,23.8,0
18/06/2022,22:00:00,LUSAKA CITY AIRPOR,58,24,0
19/06/2022,23:00:00,LUSAKA CITY AIRPOR,43,25,0
20/06/2022,0:00:00,LUSAKA CITY AIRPOR,49,25,0
21/06/2022,1:00:00,LUSAKA CITY AIRPOR,62,20.8,0
22/06/2022,2:00:00,LUSAKA CITY AIRPOR,62,20.1,0
23/06/2022,3:00:00,LUSAKA CITY AIRPOR,49,22.7,0
24/06/2022,4:00:00,LUSAKA CITY AIRPOR,55,22,0
25/06/2022,5:00:00,LUSAKA CITY AIRPOR,44,21,0
26/06/2022,6:00:00,LUSAKA CITY AIRPOR,44,21,0
27/06/2022,7:00:00,LUSAKA CITY AIRPOR,73,19,0
28/06/2022,8:00:00,LUSAKA CITY AIRPOR,75,16,0
29/06/2022,9:00:00,LUSAKA CITY AIRPOR,76,16,0
30/06/2022,10:00:00,LUSAKA CITY AIRPOR,65,16.1,0
01/07/2022,11:00:00,LUSAKA CITY AIRPOR,68,21.1,0
02/07/2022,12:00:00,LUSAKA CITY AIRPOR,65,26,0
03/07/2022,13:00:00,LUSAKA CITY AIRPOR,61,20,0
04/07/2022,14:00:00,LUSAKA CITY AIRPOR,53,21,0
05/07/2022,15:00:00,LUSAKA CITY AIRPOR,,,0
06/07/2022,16:00:00,LUSAKA CITY AIRPOR,51,23.5,0
07/07/2022,17:00:00,LUSAKA CITY AIRPOR,46,24,0
08/07/2022,18:00:00,LUSAKA CITY AIRPOR,60,24,0
09/07/2022,19:00:00,LUSAKA CITY AIRPOR,,,0
10/07/2022,20:00:00,LUSAKA CITY AIRPOR,53,21.2,0
11/07/2022,21:00:00,LUSAKA CITY AIRPOR,54,20.6,0
12/07/2022,22:00:00,LUSAKA CITY AIRPOR,59,21,0
13/07/2022,23:00:00,LUSAKA CITY AIRPOR,62,19,0
14/07/2022,0:00:00,LUSAKA CITY AIRPOR,57,21,0
15/07/2022,1:00:00,LUSAKA CITY AIRPOR,81,22,0
16/07/2022,2:00:00,LUSAKA CITY AIRPOR,50,22,0
17/07/2022,3:00:00,LUSAKA CITY AIRPOR,,,0
18/07/2022,4:00:00,LUSAKA CITY AIRPOR,58,20.8,0
19/07/2022,5:00:00,LUSAKA CITY AIRPOR,63,28.6,0
20/07/2022,6:00:00,LUSAKA CITY AIRPOR,65,23.1,0
21/07/2022,7:00:00,LUSAKA CITY AIRPOR,55,26.5,0
22/07/2022,8:00:00,LUSAKA CITY AIRPOR,53,26.2,0
23/07/2022,9:00:00,LUSAKA CITY AIRPOR,52,24,0
24/07/2022,10:00:00,LUSAKA CITY AIRPOR,,,0
25/07/2022,11:00:00,LUSAKA CITY AIRPOR,49,24,0
26/07/2022,12:00:00,LUSAKA CITY AIRPOR,52,23,0
27/07/2022,13:00:00,LUSAKA CITY AIRPOR,62,21.8,0
28/07/2022,14:00:00,LUSAKA CITY AIRPOR,49,24.1,0
29/07/2022,15:00:00,LUSAKA CITY AIRPOR,47,23,0
30/07/2022,16:00:00,LUSAKA CITY AIRPOR,41,25,0
31/07/2022,17:00:00,LUSAKA CITY AIRPOR,33,26.8,0
01/08/2022,18:00:00,LUSAKA CITY AIRPOR,34,25.6,0
02/08/2022,19:00:00,LUSAKA CITY AIRPOR,57,25.6,0
03/08/2022,20:00:00,LUSAKA CITY AIRPOR,59,22,0
04/08/2022,21:00:00,LUSAKA CITY AIRPOR,54,24,0
05/08/2022,22:00:00,LUSAKA CITY AIRPOR,44,25,0
06/08/2022,23:00:00,LUSAKA CITY AIRPOR,40,26.5,0
07/08/2022,0:00:00,LUSAKA CITY AIRPOR,33,26,0
08/08/2022,1:00:00,LUSAKA CITY AIRPOR,35,26.5,0
09/08/2022,2:00:00,LUSAKA CITY AIRPOR,36,27.5,0
10/08/2022,3:00:00,LUSAKA CITY AIRPOR,38,26,0
11/08/2022,4:00:00,LUSAKA CITY AIRPOR,40,26.9,0
12/08/2022,5:00:00,LUSAKA CITY AIRPOR,47,26.8,0
13/08/2022,6:00:00,LUSAKA CITY AIRPOR,34,29.9,0
14/08/2022,7:00:00,LUSAKA CITY AIRPOR,33,27.6,0
15/08/2022,8:00:00,LUSAKA CITY AIRPOR,33,29.9,0
16/08/2022,9:00:00,LUSAKA CITY AIRPOR,54,30,0
17/08/2022,10:00:00,LUSAKA CITY AIRPOR,47,27.5,0
18/08/2022,11:00:00,LUSAKA CITY AIRPOR,41,26.1,0
19/08/2022,12:00:00,LUSAKA CITY AIRPOR,37,29,0
20/08/2022,13:00:00,LUSAKA CITY AIRPOR,32,31,0
21/08/2022,14:00:00,LUSAKA CITY AIRPOR,52,29.9,0
22/08/2022,15:00:00,LUSAKA CITY AIRPOR,59,26.8,0
23/08/2022,16:00:00,LUSAKA CITY AIRPOR,64,24.5,0
24/08/2022,17:00:00,LUSAKA CITY AIRPOR,55,28.1,0
25/08/2022,18:00:00,LUSAKA CITY AIRPOR,55,25.3,0
26/08/2022,19:00:00,LUSAKA CITY AIRPOR,49,26,0
27/08/2022,20:00:00,LUSAKA CITY AIRPOR,43,27.5,0
28/08/2022,21:00:00,LUSAKA CITY AIRPOR,43,28,0
29/08/2022,22:00:00,LUSAKA CITY AIRPOR,46,28,0
30/08/2022,23:00:00,LUSAKA CITY AIRPOR,49,21,0
31/08/2022,0:00:00,LUSAKA CITY AIRPOR,60,29,0
01/09/2022,1:00:00,LUSAKA CITY AIRPOR,74,27.6,0
02/09/2022,2:00:00,LUSAKA CITY AIRPOR,71,25.4,0
03/09/2022,3:00:00,LUSAKA CITY AIRPOR,48,26.4,0
04/09/2022,4:00:00,LUSAKA CITY AIRPOR,45,29.8,0
05/09/2022,5:00:00,LUSAKA CITY AIRPOR,46,30.9,0
06/09/2022,6:00:00,LUSAKA CITY AIRPOR,48,30,0
07/09/2022,7:00:00,LUSAKA CITY AIRPOR,44,27.5,0
08/09/2022,8:00:00,LUSAKA CITY AIRPOR,64,26,0
09/09/2022,9:00:00,LUSAKA CITY AIRPOR,33,29,0
10/09/2022,10:00:00,LUSAKA CITY AIRPOR,29,29.5,0
11/09/2022,11:00:00,LUSAKA CITY AIRPOR,25,30.5,0
12/09/2022,12:00:00,LUSAKA CITY AIRPOR,27,30.5,0
13/09/2022,13:00:00,LUSAKA CITY AIRPOR,33,29.2,0
14/09/2022,14:00:00,LUSAKA CITY AIRPOR,43,25.2,0
15/09/2022,15:00:00,LUSAKA CITY AIRPOR,51,26.2,0
16/09/2022,16:00:00,LUSAKA CITY AIRPOR,41,28,0
17/09/2022,17:00:00,LUSAKA CITY AIRPOR,41,29.4,0
18/09/2022,18:00:00,LUSAKA CITY AIRPOR,31,32,0
19/09/2022,19:00:00,LUSAKA CITY AIRPOR,30,32.6,0
20/09/2022,20:00:00,LUSAKA CITY AIRPOR,31,,0
21/09/2022,21:00:00,LUSAKA CITY AIRPOR,32,,0
22/09/2022,22:00:00,LUSAKA CITY AIRPOR,38,33,0
23/09/2022,23:00:00,LUSAKA CITY AIRPOR,33,32.4,0
24/09/2022,0:00:00,LUSAKA CITY AIRPOR,34,31.1,0
25/09/2022,1:00:00,LUSAKA CITY AIRPOR,41,30,0
26/09/2022,2:00:00,LUSAKA CITY AIRPOR,,31.4,0
27/09/2022,3:00:00,LUSAKA CITY AIRPOR,,32.5,0
28/09/2022,4:00:00,LUSAKA CITY AIRPOR,,30.4,0
29/09/2022,5:00:00,LUSAKA CITY AIRPOR,,30,0
30/09/2022,6:00:00,LUSAKA CITY AIRPOR,,31,0
01/10/2022,7:00:00,LUSAKA CITY AIRPOR,,29.6,0
02/10/2022,8:00:00,LUSAKA CITY AIRPOR,,30.8,0
03/10/2022,9:00:00,LUSAKA CITY AIRPOR,,32,0
04/10/2022,10:00:00,LUSAKA CITY AIRPOR,,32.1,0
05/10/2022,11:00:00,LUSAKA CITY AIRPOR,,34.1,0
06/10/2022,12:00:00,LUSAKA CITY AIRPOR,,33.9,0
07/10/2022,13:00:00,LUSAKA CITY AIRPOR,,32.5,0
08/10/2022,14:00:00,LUSAKA CITY AIRPOR,,31.2,0
09/10/2022,15:00:00,LUSAKA CITY AIRPOR,,31.4,0
10/10/2022,16:00:00,LUSAKA CITY AIRPOR,,31.9,0
11/10/2022,17:00:00,LUSAKA CITY AIRPOR,,31.9,0
12/10/2022,18:00:00,LUSAKA CITY AIRPOR,,31.7,0
13/10/2022,19:00:00,LUSAKA CITY AIRPOR,,30.6,0
14/10/2022,20:00:00,LUSAKA CITY AIRPOR,,32,0
15/10/2022,21:00:00,LUSAKA CITY AIRPOR,,30.8,0
16/10/2022,22:00:00,LUSAKA CITY AIRPOR,,32.4,0
17/10/2022,23:00:00,LUSAKA CITY AIRPOR,,32.8,0
18/10/2022,0:00:00,LUSAKA CITY AIRPOR,,31.1,0
19/10/2022,1:00:00,LUSAKA CITY AIRPOR,,32.2,0
20/10/2022,2:00:00,LUSAKA CITY AIRPOR,,31.5,0
21/10/2022,3:00:00,LUSAKA CITY AIRPOR,,30.5,0
22/10/2022,4:00:00,LUSAKA CITY AIRPOR,,31,0
23/10/2022,5:00:00,LUSAKA CITY AIRPOR,,31.7,0
24/10/2022,6:00:00,LUSAKA CITY AIRPOR,,33.7,0
25/10/2022,7:00:00,LUSAKA CITY AIRPOR,,33.6,0
26/10/2022,8:00:00,LUSAKA CITY AIRPOR,,34,0
27/10/2022,9:00:00,LUSAKA CITY AIRPOR,,34.5,0
28/10/2022,10:00:00,LUSAKA CITY AIRPOR,,35,0
29/10/2022,11:00:00,LUSAKA CITY AIRPOR,,33.1,0
30/10/2022,12:00:00,LUSAKA CITY AIRPOR,,33,0
31/10/2022,13:00:00,LUSAKA CITY AIRPOR,,33,0
01/11/2022,14:00:00,LUSAKA CITY AIRPOR,,31.7,4.4
02/11/2022,15:00:00,LUSAKA CITY AIRPOR,,24.5,0
03/11/2022,16:00:00,LUSAKA CITY AIRPOR,,24,1.4
04/11/2022,17:00:00,LUSAKA CITY AIRPOR,,30,55.4
05/11/2022,18:00:00,LUSAKA CITY AIRPOR,,30,1.4
06/11/2022,19:00:00,LUSAKA CITY AIRPOR,,30,0
07/11/2022,20:00:00,LUSAKA CITY AIRPOR,,30,0
08/11/2022,21:00:00,LUSAKA CITY AIRPOR,,28.9,1.4
09/11/2022,22:00:00,LUSAKA CITY AIRPOR,,27,94.4
10/11/2022,23:00:00,LUSAKA CITY AIRPOR,,29,12.4
11/11/2022,0:00:00,LUSAKA CITY AIRPOR,,29,0
12/11/2022,1:00:00,LUSAKA CITY AIRPOR,,25.2,7.4
13/11/2022,2:00:00,LUSAKA CITY AIRPOR,,26.5,0
14/11/2022,3:00:00,LUSAKA CITY AIRPOR,,26,16.4
15/11/2022,4:00:00,LUSAKA CITY AIRPOR,,29.9,0
